company_id,year,horizon_years,eps_cagr_value,eps_cagr_flag
PFC,Mar 2020,3,46.48,NORMAL
PFC,Mar 2020,5,4.1,NORMAL
PFC,Mar 2021,3,21.64,NORMAL
PFC,Mar 2021,5,13.63,NORMAL
PFC,Mar 2022,3,11.87,NORMAL
PFC,Mar 2022,5,43.1,NORMAL
PFC,Mar 2023,3,29.7,NORMAL
PFC,Mar 2023,5,19.14,NORMAL
PFC,Mar 2023,10,13.95,NORMAL
PFC,Mar 2024,3,18.56,NORMAL
PFC,Mar 2024,5,14.87,NORMAL
PFC,Mar 2024,10,13.44,NORMAL
PIDILITIND,Mar 2016,3,25.99,NORMAL
PIDILITIND,Mar 2017,3,23.61,NORMAL
PIDILITIND,Mar 2018,3,23.86,NORMAL
PIDILITIND,Mar 2018,5,18.89,NORMAL
PIDILITIND,Mar 2019,3,4.0,NORMAL
PIDILITIND,Mar 2019,5,14.87,NORMAL
PIDILITIND,Mar 2020,3,8.97,NORMAL
PIDILITIND,Mar 2020,5,17.08,NORMAL
PIDILITIND,Mar 2021,3,5.01,NORMAL
PIDILITIND,Mar 2021,5,6.58,NORMAL
PIDILITIND,Mar 2022,3,10.06,NORMAL
PIDILITIND,Mar 2022,5,7.14,NORMAL
PIDILITIND,Mar 2023,3,4.35,NORMAL
PIDILITIND,Mar 2023,5,5.64,NORMAL
PIDILITIND,Mar 2023,10,12.07,NORMAL
PIDILITIND,Mar 2024,3,15.62,NORMAL
PIDILITIND,Mar 2024,5,13.56,NORMAL
PIDILITIND,Mar 2024,10,14.22,NORMAL
PNB,Mar 2016,3,,DECLINE_TO_LOSS
PNB,Mar 2017,3,-33.06,DECLINE
PNB,Mar 2018,3,,DECLINE_TO_LOSS
PNB,Mar 2018,5,,DECLINE_TO_LOSS
PNB,Mar 2019,3,,BOTH_NEGATIVE
PNB,Mar 2019,5,,DECLINE_TO_LOSS
PNB,Mar 2020,3,-44.97,DECLINE
PNB,Mar 2020,5,-43.9,DECLINE
PNB,Mar 2021,3,,TURNAROUND
PNB,Mar 2021,5,,TURNAROUND
PNB,Mar 2022,3,,TURNAROUND
PNB,Mar 2022,5,-7.79,DECLINE
PNB,Mar 2023,3,44.22,NORMAL
PNB,Mar 2023,5,,TURNAROUND
PNB,Mar 2023,10,-20.02,DECLINE
PNB,Mar 2024,3,58.74,NORMAL
PNB,Mar 2024,5,,TURNAROUND
PNB,Mar 2024,10,-8.76,DECLINE
POWERGRID,Mar 2016,3,6.27,NORMAL
POWERGRID,Mar 2017,3,16.96,NORMAL
POWERGRID,Mar 2018,3,21.64,NORMAL
POWERGRID,Mar 2018,5,12.47,NORMAL
POWERGRID,Mar 2019,3,22.39,NORMAL
POWERGRID,Mar 2019,5,17.08,NORMAL
POWERGRID,Mar 2020,3,14.47,NORMAL
POWERGRID,Mar 2020,5,19.14,NORMAL
POWERGRID,Mar 2021,3,13.04,NORMAL
POWERGRID,Mar 2021,5,16.72,NORMAL
POWERGRID,Mar 2022,3,17.84,NORMAL
POWERGRID,Mar 2022,5,17.61,NORMAL
POWERGRID,Mar 2023,3,12.31,NORMAL
POWERGRID,Mar 2023,5,13.56,NORMAL
POWERGRID,Mar 2023,10,13.02,NORMAL
POWERGRID,Mar 2024,3,9.35,NORMAL
POWERGRID,Mar 2024,5,9.1,NORMAL
POWERGRID,Mar 2024,10,13.02,NORMAL
RECLTD,Mar 2016,3,13.62,NORMAL
RECLTD,Mar 2017,3,10.06,NORMAL
RECLTD,Mar 2018,3,-5.27,DECLINE
RECLTD,Mar 2018,5,2.53,NORMAL
RECLTD,Mar 2019,3,,INSUFFICIENT_DATA
RECLTD,Mar 2019,5,4.1,NORMAL
RECLTD,Mar 2020,3,-7.49,DECLINE
RECLTD,Mar 2020,5,-1.02,DECLINE
RECLTD,Mar 2021,3,23.47,NORMAL
RECLTD,Mar 2021,5,7.78,NORMAL
RECLTD,Mar 2022,3,19.98,NORMAL
RECLTD,Mar 2022,5,9.63,NORMAL
RECLTD,Mar 2023,3,30.27,NORMAL
RECLTD,Mar 2023,5,19.83,NORMAL
RECLTD,Mar 2023,10,10.84,NORMAL
RECLTD,Mar 2024,3,19.06,NORMAL
RECLTD,Mar 2024,5,19.67,NORMAL
RECLTD,Mar 2024,10,11.61,NORMAL
RELIANCE,Mar 2016,3,13.62,NORMAL
RELIANCE,Mar 2017,3,11.2,NORMAL
RELIANCE,Mar 2018,3,16.67,NORMAL
RELIANCE,Mar 2018,5,12.47,NORMAL
RELIANCE,Mar 2019,3,9.65,NORMAL
RELIANCE,Mar 2019,5,12.63,NORMAL
RELIANCE,Mar 2020,3,9.65,NORMAL
RELIANCE,Mar 2020,5,11.27,NORMAL
RELIANCE,Mar 2021,3,13.04,NORMAL
RELIANCE,Mar 2021,5,12.13,NORMAL
RELIANCE,Mar 2022,3,15.77,NORMAL
RELIANCE,Mar 2022,5,15.39,NORMAL
RELIANCE,Mar 2023,3,19.11,NORMAL
RELIANCE,Mar 2023,5,12.66,NORMAL
RELIANCE,Mar 2023,10,12.57,NORMAL
RELIANCE,Mar 2024,3,9.35,NORMAL
RELIANCE,Mar 2024,5,11.95,NORMAL
RELIANCE,Mar 2024,10,12.29,NORMAL
SBILIFE,Mar 2016,3,10.06,NORMAL
SBILIFE,Mar 2017,3,12.62,NORMAL
SBILIFE,Mar 2018,3,14.47,NORMAL
SBILIFE,Mar 2018,5,14.87,NORMAL
SBILIFE,Mar 2019,3,17.57,NORMAL
SBILIFE,Mar 2019,5,13.18,NORMAL
SBILIFE,Mar 2020,3,11.87,NORMAL
SBILIFE,Mar 2020,5,11.84,NORMAL
SBILIFE,Mar 2021,3,7.72,NORMAL
SBILIFE,Mar 2021,5,13.4,NORMAL
SBILIFE,Mar 2022,3,4.89,NORMAL
SBILIFE,Mar 2022,5,8.45,NORMAL
SBILIFE,Mar 2023,3,6.69,NORMAL
SBILIFE,Mar 2023,5,7.21,NORMAL
SBILIFE,Mar 2023,10,10.98,NORMAL
SBILIFE,Mar 2024,3,8.2,NORMAL
SBILIFE,Mar 2024,5,7.89,NORMAL
SBILIFE,Mar 2024,10,10.5,NORMAL
SBIN,Mar 2016,3,-14.94,DECLINE
SBIN,Mar 2017,3,,ZERO_BASE
SBIN,Mar 2018,3,,DECLINE_TO_LOSS
SBIN,Mar 2018,5,,DECLINE_TO_LOSS
SBIN,Mar 2019,3,-42.76,DECLINE
SBIN,Mar 2019,5,-30.87,DECLINE
SBIN,Mar 2020,3,,ZERO_BASE
SBIN,Mar 2020,5,-0.89,DECLINE
SBIN,Mar 2021,3,,TURNAROUND
SBIN,Mar 2021,5,9.34,NORMAL
SBIN,Mar 2022,3,137.13,NORMAL
SBIN,Mar 2022,5,,ZERO_BASE
SBIN,Mar 2023,3,41.25,NORMAL
SBIN,Mar 2023,5,,TURNAROUND
SBIN,Mar 2023,10,9.08,NORMAL
SBIN,Mar 2024,3,44.22,NORMAL
SBIN,Mar 2024,5,90.37,NORMAL
SBIN,Mar 2024,10,14.72,NORMAL
SHREECEM,Mar 2016 9m,3,4.43,NORMAL
SHREECEM,Mar 2017,3,19.33,NORMAL
SHREECEM,Mar 2018,3,48.19,NORMAL
SHREECEM,Mar 2018,5,6.63,NORMAL
SHREECEM,Mar 2019,3,-4.13,DECLINE
SHREECEM,Mar 2019,5,5.04,NORMAL
SHREECEM,Mar 2020,3,3.52,NORMAL
SHREECEM,Mar 2020,5,28.41,NORMAL
SHREECEM,Mar 2021,3,17.62,NORMAL
SHREECEM,Mar 2021,5,14.52,NORMAL
SHREECEM,Mar 2022,3,6.79,NORMAL
SHREECEM,Mar 2022,5,-1.73,DECLINE
SHREECEM,Mar 2023,3,15.95,NORMAL
SHREECEM,Mar 2023,5,10.83,NORMAL
SHREECEM,Mar 2023,10,8.71,NORMAL
SHREECEM,Mar 2024,3,-9.43,DECLINE
SHREECEM,Mar 2024,5,10.68,NORMAL
SHREECEM,Mar 2024,10,7.82,NORMAL
SHRIRAMFIN,Mar 2016,3,-9.14,DECLINE
SHRIRAMFIN,Mar 2017,3,-3.13,DECLINE
SHRIRAMFIN,Mar 2018,3,35.72,NORMAL
SHRIRAMFIN,Mar 2018,5,10.76,NORMAL
SHRIRAMFIN,Mar 2019,3,30.5,NORMAL
SHRIRAMFIN,Mar 2019,5,12.7,NORMAL
SHRIRAMFIN,Mar 2020,3,25.99,NORMAL
SHRIRAMFIN,Mar 2020,5,20.11,NORMAL
SHRIRAMFIN,Mar 2021,3,-3.45,DECLINE
SHRIRAMFIN,Mar 2021,5,14.87,NORMAL
SHRIRAMFIN,Mar 2022,3,,INSUFFICIENT_DATA
SHRIRAMFIN,Mar 2022,5,14.87,NORMAL
SHRIRAMFIN,Mar 2023,3,16.96,NORMAL
SHRIRAMFIN,Mar 2023,5,9.86,NORMAL
SHRIRAMFIN,Mar 2023,10,10.31,NORMAL
SHRIRAMFIN,Mar 2024,3,29.4,NORMAL
SHRIRAMFIN,Mar 2024,5,14.29,NORMAL
SHRIRAMFIN,Mar 2024,10,13.49,NORMAL
SIEMENS,Sep 2014,3,,INSUFFICIENT_DATA
SIEMENS,Sep 2016,5,,INSUFFICIENT_DATA
SIEMENS,Sep 2017,3,23.47,NORMAL
SIEMENS,Sep 2018,3,-8.84,DECLINE
SIEMENS,Sep 2019,3,-27.69,DECLINE
SIEMENS,Sep 2019,5,12.77,NORMAL
SIEMENS,Sep 2020,3,-11.74,DECLINE
SIEMENS,Sep 2020,5,-7.79,DECLINE
SIEMENS,Sep 2021,3,7.43,NORMAL
SIEMENS,Sep 2021,5,-17.68,DECLINE
SIEMENS,Sep 2021,10,,INSUFFICIENT_DATA
SIEMENS,Sep 2022,3,11.52,NORMAL
SIEMENS,Sep 2022,5,6.09,NORMAL
SIEMENS,Sep 2023,3,35.72,NORMAL
SIEMENS,Sep 2023,5,17.08,NORMAL
SIEMENS,Sep 2024,3,34.84,NORMAL
SIEMENS,Sep 2024,5,19.64,NORMAL
SIEMENS,Sep 2024,10,16.15,NORMAL
SUNPHARMA,Mar 2016,3,10.72,NORMAL
SUNPHARMA,Mar 2017,3,24.58,NORMAL
SUNPHARMA,Mar 2018,3,-25.77,DECLINE
SUNPHARMA,Mar 2018,5,-8.46,DECLINE
SUNPHARMA,Mar 2019,3,-16.65,DECLINE
SUNPHARMA,Mar 2019,5,-6.01,DECLINE
SUNPHARMA,Mar 2020,3,-17.98,DECLINE
SUNPHARMA,Mar 2020,5,-6.17,DECLINE
SUNPHARMA,Mar 2021,3,10.06,NORMAL
SUNPHARMA,Mar 2021,5,-8.78,DECLINE
SUNPHARMA,Mar 2022,3,8.37,NORMAL
SUNPHARMA,Mar 2022,5,-13.55,DECLINE
SUNPHARMA,Mar 2023,3,29.81,NORMAL
SUNPHARMA,Mar 2023,5,31.21,NORMAL
SUNPHARMA,Mar 2023,10,9.6,NORMAL
SUNPHARMA,Mar 2024,3,49.38,NORMAL
SUNPHARMA,Mar 2024,5,29.46,NORMAL
SUNPHARMA,Mar 2024,10,10.31,NORMAL
TATACONSUM,Mar 2016,3,,ZERO_BASE
TATACONSUM,Mar 2017,3,-5.01,DECLINE
TATACONSUM,Mar 2018,3,25.99,NORMAL
TATACONSUM,Mar 2018,5,5.92,NORMAL
TATACONSUM,Mar 2019,3,,ZERO_BASE
TATACONSUM,Mar 2019,5,-3.04,DECLINE
TATACONSUM,Mar 2020,3,-5.9,DECLINE
TATACONSUM,Mar 2020,5,4.56,NORMAL
TATACONSUM,Mar 2021,3,4.0,NORMAL
TATACONSUM,Mar 2021,5,,ZERO_BASE
TATACONSUM,Mar 2022,3,18.56,NORMAL
TATACONSUM,Mar 2022,5,10.76,NORMAL
TATACONSUM,Mar 2023,3,33.89,NORMAL
TATACONSUM,Mar 2023,5,8.45,NORMAL
TATACONSUM,Mar 2023,10,7.18,NORMAL
TATACONSUM,Mar 2024,3,10.06,NORMAL
TATACONSUM,Mar 2024,5,14.87,NORMAL
TATACONSUM,Mar 2024,10,5.54,NORMAL
TATAMOTORS,Mar 2016,3,4.55,NORMAL
TATAMOTORS,Mar 2017,3,-18.48,DECLINE
TATAMOTORS,Mar 2018,3,-13.56,DECLINE
TATAMOTORS,Mar 2018,5,-2.4,DECLINE
TATAMOTORS,Mar 2019,3,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2019,5,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2020,3,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2020,5,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2021,3,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2021,5,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2022,3,,BOTH_NEGATIVE
TATAMOTORS,Mar 2022,5,,DECLINE_TO_LOSS
TATAMOTORS,Mar 2023,3,,TURNAROUND
TATAMOTORS,Mar 2023,5,-25.74,DECLINE
TATAMOTORS,Mar 2023,10,-14.87,DECLINE
TATAMOTORS,Mar 2024,3,,TURNAROUND
TATAMOTORS,Mar 2024,5,,TURNAROUND
TATAMOTORS,Mar 2024,10,6.95,NORMAL
TATAPOWER,Mar 2016,3,,ZERO_BASE
TATAPOWER,Mar 2017,3,,TURNAROUND
TATAPOWER,Mar 2018,3,108.01,NORMAL
TATAPOWER,Mar 2018,5,,ZERO_BASE
TATAPOWER,Mar 2019,3,65.1,NORMAL
TATAPOWER,Mar 2019,5,,TURNAROUND
TATAPOWER,Mar 2020,3,10.06,NORMAL
TATAPOWER,Mar 2020,5,31.95,NORMAL
TATAPOWER,Mar 2021,3,-23.69,DECLINE
TATAPOWER,Mar 2021,5,14.87,NORMAL
TATAPOWER,Mar 2022,3,-17.79,DECLINE
TATAPOWER,Mar 2022,5,10.76,NORMAL
TATAPOWER,Mar 2023,3,35.72,NORMAL
TATAPOWER,Mar 2023,5,2.13,NORMAL
TATAPOWER,Mar 2023,10,,ZERO_BASE
TATAPOWER,Mar 2024,3,44.22,NORMAL
TATAPOWER,Mar 2024,5,5.92,NORMAL
TATAPOWER,Mar 2024,10,,TURNAROUND
TATASTEEL,Mar 2016,3,,TURNAROUND
TATASTEEL,Mar 2017,3,,DECLINE_TO_LOSS
TATASTEEL,Mar 2018,3,,TURNAROUND
TATASTEEL,Mar 2018,5,,TURNAROUND
TATASTEEL,Mar 2019,3,,ZERO_BASE
TATASTEEL,Mar 2019,5,24.57,NORMAL
TATASTEEL,Mar 2020,3,,TURNAROUND
TATASTEEL,Mar 2020,5,,TURNAROUND
TATASTEEL,Mar 2021,3,-20.63,DECLINE
TATASTEEL,Mar 2021,5,,ZERO_BASE
TATASTEEL,Mar 2022,3,54.2,NORMAL
TATASTEEL,Mar 2022,5,,TURNAROUND
TATASTEEL,Mar 2023,3,91.29,NORMAL
TATASTEEL,Mar 2023,5,-10.22,DECLINE
TATASTEEL,Mar 2023,10,,TURNAROUND
TATASTEEL,Mar 2024,3,,DECLINE_TO_LOSS
TATASTEEL,Mar 2024,5,,DECLINE_TO_LOSS
TATASTEEL,Mar 2024,10,,DECLINE_TO_LOSS
TCS,Mar 2016,3,19.87,NORMAL
TCS,Mar 2017,3,10.99,NORMAL
TCS,Mar 2018,3,9.52,NORMAL
TCS,Mar 2018,5,13.23,NORMAL
TCS,Mar 2019,3,10.65,NORMAL
TCS,Mar 2019,5,11.38,NORMAL
TCS,Mar 2020,3,8.68,NORMAL
TCS,Mar 2020,5,11.02,NORMAL
TCS,Mar 2021,3,9.51,NORMAL
TCS,Mar 2021,5,7.26,NORMAL
TCS,Mar 2022,3,7.72,NORMAL
TCS,Mar 2022,5,9.4,NORMAL
TCS,Mar 2023,3,10.17,NORMAL
TCS,Mar 2023,5,11.41,NORMAL
TCS,Mar 2023,10,12.32,NORMAL
TCS,Mar 2024,3,13.01,NORMAL
TCS,Mar 2024,5,8.62,NORMAL
TCS,Mar 2024,10,9.99,NORMAL
TECHM,Mar 2016,3,7.43,NORMAL
TECHM,Mar 2017,3,-3.23,DECLINE
TECHM,Mar 2018,3,13.04,NORMAL
TECHM,Mar 2018,5,9.3,NORMAL
TECHM,Mar 2019,3,12.38,NORMAL
TECHM,Mar 2019,5,6.58,NORMAL
TECHM,Mar 2020,3,13.14,NORMAL
TECHM,Mar 2020,5,9.24,NORMAL
TECHM,Mar 2021,3,5.66,NORMAL
TECHM,Mar 2021,5,8.21,NORMAL
TECHM,Mar 2022,3,9.01,NORMAL
TECHM,Mar 2022,5,14.47,NORMAL
TECHM,Mar 2023,3,5.98,NORMAL
TECHM,Mar 2023,5,5.09,NORMAL
TECHM,Mar 2023,10,7.18,NORMAL
TECHM,Mar 2024,3,-19.5,DECLINE
TECHM,Mar 2024,5,-11.42,DECLINE
TECHM,Mar 2024,10,-2.84,DECLINE
TITAN,Mar 2016,3,,INSUFFICIENT_DATA
TITAN,Mar 2017,3,,INSUFFICIENT_DATA
TITAN,Mar 2018,3,13.04,NORMAL
TITAN,Mar 2018,5,10.2,NORMAL
TITAN,Mar 2019,3,25.99,NORMAL
TITAN,Mar 2019,5,14.87,NORMAL
TITAN,Mar 2020,3,28.56,NORMAL
TITAN,Mar 2020,5,13.56,NORMAL
TITAN,Mar 2021,3,-5.42,DECLINE
TITAN,Mar 2021,5,6.58,NORMAL
TITAN,Mar 2022,3,14.47,NORMAL
TITAN,Mar 2022,5,24.57,NORMAL
TITAN,Mar 2023,3,29.59,NORMAL
TITAN,Mar 2023,5,23.27,NORMAL
TITAN,Mar 2023,10,16.55,NORMAL
TITAN,Mar 2024,3,52.48,NORMAL
TITAN,Mar 2024,5,19.51,NORMAL
TITAN,Mar 2024,10,17.16,NORMAL
TORNTPHARM,Mar 2016,3,57.72,NORMAL
TORNTPHARM,Mar 2017,3,11.87,NORMAL
TORNTPHARM,Mar 2018,3,-3.13,DECLINE
TORNTPHARM,Mar 2018,5,9.0,NORMAL
TORNTPHARM,Mar 2019,3,-36.59,DECLINE
TORNTPHARM,Mar 2019,5,-8.25,DECLINE
TORNTPHARM,Mar 2020,3,2.33,NORMAL
TORNTPHARM,Mar 2020,5,6.4,NORMAL
TORNTPHARM,Mar 2021,3,22.76,NORMAL
TORNTPHARM,Mar 2021,5,-6.22,DECLINE
TORNTPHARM,Mar 2022,3,20.95,NORMAL
TORNTPHARM,Mar 2022,5,-3.86,DECLINE
TORNTPHARM,Mar 2023,3,7.24,NORMAL
TORNTPHARM,Mar 2023,5,13.09,NORMAL
TORNTPHARM,Mar 2023,10,11.03,NORMAL
TORNTPHARM,Mar 2024,3,9.82,NORMAL
TORNTPHARM,Mar 2024,5,30.39,NORMAL
TORNTPHARM,Mar 2024,10,9.37,NORMAL
TRENT,Mar 2016,3,,TURNAROUND
TRENT,Mar 2017,3,,TURNAROUND
TRENT,Mar 2018,3,-9.14,DECLINE
TRENT,Mar 2018,5,,TURNAROUND
TRENT,Mar 2019,3,14.47,NORMAL
TRENT,Mar 2019,5,,TURNAROUND
TRENT,Mar 2020,3,,INSUFFICIENT_DATA
TRENT,Mar 2020,5,-5.59,DECLINE
TRENT,Mar 2021,3,,DECLINE_TO_LOSS
TRENT,Mar 2021,5,,DECLINE_TO_LOSS
TRENT,Mar 2022,3,,INSUFFICIENT_DATA
TRENT,Mar 2022,5,,INSUFFICIENT_DATA
TRENT,Mar 2023,3,63.03,NORMAL
TRENT,Mar 2023,5,34.08,NORMAL
TRENT,Mar 2023,10,,TURNAROUND
TRENT,Mar 2024,3,,TURNAROUND
TRENT,Mar 2024,5,69.52,NORMAL
TRENT,Mar 2024,10,,TURNAROUND
TVSMOTOR,Mar 2016,3,31.04,NORMAL
TVSMOTOR,Mar 2017,3,40.1,NORMAL
TVSMOTOR,Mar 2018,3,25.99,NORMAL
TVSMOTOR,Mar 2018,5,28.47,NORMAL
TVSMOTOR,Mar 2019,3,18.56,NORMAL
TVSMOTOR,Mar 2019,5,30.26,NORMAL
TVSMOTOR,Mar 2020,3,5.73,NORMAL
TVSMOTOR,Mar 2020,5,13.18,NORMAL
TVSMOTOR,Mar 2021,3,-2.44,DECLINE
TVSMOTOR,Mar 2021,5,7.63,NORMAL
TVSMOTOR,Mar 2022,3,2.17,NORMAL
TVSMOTOR,Mar 2022,5,7.78,NORMAL
TVSMOTOR,Mar 2023,3,29.14,NORMAL
TVSMOTOR,Mar 2023,5,14.87,NORMAL
TVSMOTOR,Mar 2023,10,21.48,NORMAL
TVSMOTOR,Mar 2024,3,40.43,NORMAL
TVSMOTOR,Mar 2024,5,19.14,NORMAL
TVSMOTOR,Mar 2024,10,24.57,NORMAL
ULTRACEMCO,Mar 2016,3,-2.8,DECLINE
ULTRACEMCO,Mar 2017,3,7.36,NORMAL
ULTRACEMCO,Mar 2018,3,2.15,NORMAL
ULTRACEMCO,Mar 2018,5,-3.74,DECLINE
ULTRACEMCO,Mar 2019,3,-0.75,DECLINE
ULTRACEMCO,Mar 2019,5,1.92,NORMAL
ULTRACEMCO,Mar 2020,3,26.2,NORMAL
ULTRACEMCO,Mar 2020,5,21.23,NORMAL
ULTRACEMCO,Mar 2021,3,32.64,NORMAL
ULTRACEMCO,Mar 2021,5,16.0,NORMAL
ULTRACEMCO,Mar 2022,3,42.38,NORMAL
ULTRACEMCO,Mar 2022,5,20.74,NORMAL
ULTRACEMCO,Mar 2023,3,-4.19,DECLINE
ULTRACEMCO,Mar 2023,5,16.66,NORMAL
ULTRACEMCO,Mar 2023,10,5.97,NORMAL
ULTRACEMCO,Mar 2024,3,8.74,NORMAL
ULTRACEMCO,Mar 2024,5,22.53,NORMAL
ULTRACEMCO,Mar 2024,10,11.75,NORMAL
UNIONBANK,Mar 2016,3,-17.79,DECLINE
UNIONBANK,Mar 2017,3,-33.33,DECLINE
UNIONBANK,Mar 2018,3,,DECLINE_TO_LOSS
UNIONBANK,Mar 2018,5,,DECLINE_TO_LOSS
UNIONBANK,Mar 2019,3,,DECLINE_TO_LOSS
UNIONBANK,Mar 2019,5,,DECLINE_TO_LOSS
UNIONBANK,Mar 2020,3,,DECLINE_TO_LOSS
UNIONBANK,Mar 2020,5,,DECLINE_TO_LOSS
UNIONBANK,Mar 2021,3,,TURNAROUND
UNIONBANK,Mar 2021,5,-27.52,DECLINE
UNIONBANK,Mar 2022,3,,TURNAROUND
UNIONBANK,Mar 2022,5,,INSUFFICIENT_DATA
UNIONBANK,Mar 2023,3,,TURNAROUND
UNIONBANK,Mar 2023,5,,TURNAROUND
UNIONBANK,Mar 2023,10,-10.4,DECLINE
UNIONBANK,Mar 2024,3,65.1,NORMAL
UNIONBANK,Mar 2024,5,,TURNAROUND
UNIONBANK,Mar 2024,10,-3.97,DECLINE
UNITDSPR,Mar 2016,3,,TURNAROUND
UNITDSPR,Mar 2017,3,,TURNAROUND
UNITDSPR,Mar 2018,3,,TURNAROUND
UNITDSPR,Mar 2018,5,,TURNAROUND
UNITDSPR,Mar 2019,3,71.0,NORMAL
UNITDSPR,Mar 2019,5,,TURNAROUND
UNITDSPR,Mar 2020,3,108.01,NORMAL
UNITDSPR,Mar 2020,5,,TURNAROUND
UNITDSPR,Mar 2021,3,-17.79,DECLINE
UNITDSPR,Mar 2021,5,20.11,NORMAL
UNITDSPR,Mar 2022,3,3.23,NORMAL
UNITDSPR,Mar 2022,5,61.54,NORMAL
UNITDSPR,Mar 2023,3,21.14,NORMAL
UNITDSPR,Mar 2023,5,12.2,NORMAL
UNITDSPR,Mar 2023,10,,TURNAROUND
UNITDSPR,Mar 2024,3,56.05,NORMAL
UNITDSPR,Mar 2024,5,13.7,NORMAL
UNITDSPR,Mar 2024,10,,TURNAROUND
VBL,Dec 2015,3,-20.63,DECLINE
VBL,Dec 2016,3,,ZERO_BASE
VBL,Dec 2017,3,,ZERO_BASE
VBL,Dec 2017,5,-12.94,DECLINE
VBL,Dec 2018,3,,INSUFFICIENT_DATA
VBL,Dec 2018,5,,ZERO_BASE
VBL,Dec 2019,3,,ZERO_BASE
VBL,Dec 2019,5,,ZERO_BASE
VBL,Dec 2020,3,,INSUFFICIENT_DATA
VBL,Dec 2020,5,,INSUFFICIENT_DATA
VBL,Dec 2021,3,25.99,NORMAL
VBL,Dec 2021,5,,ZERO_BASE
VBL,Dec 2022,3,71.0,NORMAL
VBL,Dec 2022,5,37.97,NORMAL
VBL,Dec 2022,10,9.6,NORMAL
VBL,Dec 2023,3,81.71,NORMAL
VBL,Dec 2023,5,43.1,NORMAL
VBL,Dec 2023,10,,ZERO_BASE
VEDL,Mar 2016,3,,DECLINE_TO_LOSS
VEDL,Mar 2017,3,3.08,NORMAL
VEDL,Mar 2018,3,,TURNAROUND
VEDL,Mar 2018,5,1.49,NORMAL
VEDL,Mar 2019,3,,TURNAROUND
VEDL,Mar 2019,5,-1.98,DECLINE
VEDL,Mar 2020,3,,DECLINE_TO_LOSS
VEDL,Mar 2020,5,,BOTH_NEGATIVE
VEDL,Mar 2021,3,3.45,NORMAL
VEDL,Mar 2021,5,,TURNAROUND
VEDL,Mar 2022,3,38.98,NORMAL
VEDL,Mar 2022,5,17.27,NORMAL
VEDL,Mar 2023,3,,TURNAROUND
VEDL,Mar 2023,5,,INSUFFICIENT_DATA
VEDL,Mar 2023,10,0.74,NORMAL
VEDL,Mar 2024,3,-29.2,DECLINE
VEDL,Mar 2024,5,-10.35,DECLINE
VEDL,Mar 2024,10,-6.26,DECLINE
WIPRO,Mar 2016,3,11.87,NORMAL
WIPRO,Mar 2017,3,5.27,NORMAL
WIPRO,Mar 2018,3,,INSUFFICIENT_DATA
WIPRO,Mar 2018,5,6.96,NORMAL
WIPRO,Mar 2019,3,,INSUFFICIENT_DATA
WIPRO,Mar 2019,5,3.13,NORMAL
WIPRO,Mar 2020,3,8.74,NORMAL
WIPRO,Mar 2020,5,5.15,NORMAL
WIPRO,Mar 2021,3,12.62,NORMAL
WIPRO,Mar 2021,5,7.39,NORMAL
WIPRO,Mar 2022,3,16.26,NORMAL
WIPRO,Mar 2022,5,9.46,NORMAL
WIPRO,Mar 2023,3,3.57,NORMAL
WIPRO,Mar 2023,5,7.39,NORMAL
WIPRO,Mar 2023,10,7.18,NORMAL
WIPRO,Mar 2024,3,3.23,NORMAL
WIPRO,Mar 2024,5,9.46,NORMAL
WIPRO,Mar 2024,10,6.25,NORMAL
ZOMATO,Mar 2021,3,,BOTH_NEGATIVE
ZOMATO,Mar 2022,3,,BOTH_NEGATIVE
ZOMATO,Mar 2023,3,,BOTH_NEGATIVE
ZOMATO,Mar 2023,5,,BOTH_NEGATIVE
ZOMATO,Mar 2024,3,,TURNAROUND
ZOMATO,Mar 2024,5,,TURNAROUND
ZYDUSLIFE,Mar 2016,3,46.85,NORMAL
ZYDUSLIFE,Mar 2017,3,23.31,NORMAL
ZYDUSLIFE,Mar 2018,3,15.62,NORMAL
ZYDUSLIFE,Mar 2018,5,23.16,NORMAL
ZYDUSLIFE,Mar 2019,3,-1.79,DECLINE
ZYDUSLIFE,Mar 2019,5,17.61,NORMAL
ZYDUSLIFE,Mar 2020,3,-9.82,DECLINE
ZYDUSLIFE,Mar 2020,5,,INSUFFICIENT_DATA
ZYDUSLIFE,Mar 2021,3,7.3,NORMAL
ZYDUSLIFE,Mar 2021,5,2.02,NORMAL
ZYDUSLIFE,Mar 2022,3,34.71,NORMAL
ZYDUSLIFE,Mar 2022,5,24.01,NORMAL
ZYDUSLIFE,Mar 2023,3,19.98,NORMAL
ZYDUSLIFE,Mar 2023,5,2.25,NORMAL
ZYDUSLIFE,Mar 2023,10,12.22,NORMAL
ZYDUSLIFE,Mar 2024,3,21.86,NORMAL
ZYDUSLIFE,Mar 2024,5,16.12,NORMAL
ZYDUSLIFE,Mar 2024,10,16.86,NORMAL
